Time,Headline,Text,URL,Source,FileName,Keywords,Words,Sentences,Csvname,Summary
2021-06-12,"Negotiations on wage increases for workers in security, landscape and lift and escalator sectors to be concluded soon: Tan See Leng.","singapore: workers in the security, landscape, and lift and escalator sectors may soon see their salaries increase further under the progressive wage model, with tripartite partners ""confident"" they can conclude negotiations in the next few months, said manpower minister tan see leng. at a media briefing about the progressive wage model on thursday (jun 10), mr tan said recommendations for the three sectors were currently in the pipeline and that newly-formedtripartite clusters for food services, retail, andwaste managementwere also making headway. ""the (tripartite workgroup on lower-wage workers) is looking at ways to cover the various occupational groups under progressive wages, and this will benefit low wage workers employed in similar occupations but distributed across the various sectors,"" he said, adding that the workgroup will share more on the plans soon. the update comes a day after the government accepted proposals by the tripartite cluster for cleaners (tcc)to increase the wages of cleanerseach year over six years from 2023, under the progressive wage model. it was the first wage review since the workgroup was launched in october last year to look into the salaries of low-wage workers and to improve their well-being. senior minister of state for manpower zaqy mohamad, who chairs the workgroup, said the timeline for the roll-out of the wage increases will give employers time to adapt. ""they have many contract obligations that typically run two to three years, so you must also be fair with the industry to adapt because they have committed salaries for existing contracts,"" he said. ""the six-year schedule also provides service buyers and providers with clarity on wage cost increases so that they can plan for the long term, and cleaning firms are also able to now price in wage increases in the next multi-year contracts that they have with the service buyers,"" he added. he gave assurance that cleaners' wages will continue to grow from now to 2023, under an existing agreement that stipulates annual increments of 3 per cent each year. during the briefing, national trades union congress (ntuc) secretary-general ng chee meng explained the challenges behind implementing the progressive wage model for various sectors. ""this is a very difficult journey . . .  it's not so easy as a blanket policy (dictating) that these are the wages, but it gives the ecosystem a runway that is sustainable that would benefit and create a win-win (situation) for both workers and employers,"" he said. when asked why it takes a long time for the model to be implemented, mr ng said the model is a more ""involved"" process that may take a bit more time. ""if you set (wages) too high . . .  workers may well be made redundant, loss of jobs, because businesses cannot carry that cost, they will exit, or even if they don't exit, workers may lose their jobs,"" he added. ""if you set it too low, then it becomes actually a wage ceiling for workers.  if my real productivity deserves s$20, s$25 an hour and we got it quite wrong, as in many other practices of minimum wage when it's set too low, then actually, it becomes a wage ceiling.  this (is) what i mentioned . . .  as potential downsides of (a) minimum wage. ""responding to a question about how the wage increases which only apply to singaporeans and permanent residents might push more employers to hire foreigners to lower manpower costs, mr tan said existing measures such as employment quota and qualifying salary requirements are in place. ""so, there will be more initiatives that you can see that would look very . . .  comprehensively at this foreign versus local talent and workforce complementarity,"" added the manpower minister. pwm vs minimum wagecurrently, the progressive wage model is mandatory for the cleaning, security and landscape industries.  it was designed to raise the salaries of lower-wage workers by upgrading their skills and increasing their productivity. there have been numerous debates on the merits and effectiveness of the progressive wage model compared with a minimum wage system. during the briefing, mr zaqy compared singapore's progressive wage model to the minimum wage system implemented in other countries, such as the us and uk.  he said the progressive wage model has brought about sustained wage increases in singapore over almost a decade. in contrast, the federal minimum wage system implemented in the us has been stuck at us$7. 25 per hour since 2009 due to ""political wrangling"", he said. he added that while the uk has increased its minimum wage, the country has also seen a significant increase in zero-hour contracts, where employers are not obliged to provide any minimum working hours and workers do not have to accept any work offered. ""the government is not against minimum wage.  in fact, we have taken some parts of this in our social innovation because we take the best of breed from what we see out there,"" he said. ""so you see that the bottom rungs of our (progressive wage model) have some elements of minimum wage but we didn't stop there, we created ladders to create career progression. ""businesses, consumers must do their partas the progressive wage model expands to cover more sectors, businesses must continue to transform through automation and job redesign to help uplift the wages of their workers, said dr robert yap, president of the singapore national employers federation (snef). he added that workers will also have to upskill to stay relevant and ensure career progression. mr zaqy added that the government will continue to help bear some of the cost increases through salary top-ups such as the workfare income supplement scheme.  this is to ensure that the impact of the cost increases is not solely borne by businesses or consumers.  society must be prepared to do its part too, he said. ""this is really about addressing social inequality . . .  as an advanced country and mature country like singapore, this is where we need to take our society forward,"" he said. ""for us to say . . .  we want to care for low-wage workers but not pay them a decent salary, not support them as a society, that cannot stand for too long,"" he added. ""this is where society needs to extend its support for low wage workers.  we may have to expect to pay a bit more, but i think if we know, deep in our heart that it supports, encourages and it's giving recognition to our low wage workers, our essential workers, for the work that they do.  it is something that we must be prepared to support as a society. ""it looks like the email address you entered is not valid. ",https://www.channelnewsasia.com/news/singapore/wage-reviews-low-wage-workers-security-landscape-lift-14984974,google,022b3bb366f71fe7248b6f71125c23be,"[('progressive wage model', 0.002698969631219417), ('progressive wage', 0.006639772794091308), ('wage', 0.006799706474733587), ('wage model', 0.0073657832969742714), ('minimum wage', 0.011119594465065843), ('low wage workers', 0.017650423359520804), ('wage increases', 0.02178961100251039), ('workers', 0.0231951312413158), ('wage workers', 0.026320208286994846), ('minimum wage system', 0.02768371526498976)]","['singapore', 'workers', 'in', 'the', 'security', 'landscape', 'and', 'lift', 'and', 'escalator', 'sectors', 'may', 'soon', 'see', 'their', 'salaries', 'increase', 'further', 'under', 'the', 'progressive', 'wage', 'model', 'with', 'tripartite', 'partners', 'confident', 'they', 'can', 'conclude', 'negotiations', 'in', 'the', 'next', 'few', 'months', 'said', 'manpower', 'minister', 'tan', 'see', 'leng', 'at', 'a', 'media', 'briefing', 'about', 'the', 'progressive', 'wage', 'model', 'on', 'thursday', 'jun', '10', 'mr', 'tan', 'said', 'recommendations', 'for', 'the', 'three', 'sectors', 'were', 'currently', 'in', 'the', 'pipeline', 'and', 'that', 'newly', 'formedtripartite', 'clusters', 'for', 'food', 'services', 'retail', 'andwaste', 'managementwere', 'also', 'making', 'headway', 'the', 'tripartite', 'workgroup', 'on', 'lower', 'wage', 'workers', 'is', 'looking', 'at', 'ways', 'to', 'cover', 'the', 'various', 'occupational', 'groups', 'under', 'progressive', 'wages', 'and', 'this', 'will', 'benefit', 'low', 'wage', 'workers', 'employed', 'in', 'similar', 'occupations', 'but', 'distributed', 'across', 'the', 'various', 'sectors', 'he', 'said', 'adding', 'that', 'the', 'workgroup', 'will', 'share', 'more', 'on', 'the', 'plans', 'soon', 'the', 'update', 'comes', 'a', 'day', 'after', 'the', 'government', 'accepted', 'proposals', 'by', 'the', 'tripartite', 'cluster', 'for', 'cleaners', 'tcc', 'to', 'increase', 'the', 'wages', 'of', 'cleanerseach', 'year', 'over', 'six', 'years', 'from', '2023', 'under', 'the', 'progressive', 'wage', 'model', 'it', 'was', 'the', 'first', 'wage', 'review', 'since', 'the', 'workgroup', 'was', 'launched', 'in', 'october', 'last', 'year', 'to', 'look', 'into', 'the', 'salaries', 'of', 'low', 'wage', 'workers', 'and', 'to', 'improve', 'their', 'well', 'being', 'senior', 'minister', 'of', 'state', 'for', 'manpower', 'zaqy', 'mohamad', 'who', 'chairs', 'the', 'workgroup', 'said', 'the', 'timeline', 'for', 'the', 'roll', 'out', 'of', 'the', 'wage', 'increases', 'will', 'give', 'employers', 'time', 'to', 'adapt', 'they', 'have', 'many', 'contract', 'obligations', 'that', 'typically', 'run', 'two', 'to', 'three', 'years', 'so', 'you', 'must', 'also', 'be', 'fair', 'with', 'the', 'industry', 'to', 'adapt', 'because', 'they', 'have', 'committed', 'salaries', 'for', 'existing', 'contracts', 'he', 'said', 'the', 'six', 'year', 'schedule', 'also', 'provides', 'service', 'buyers', 'and', 'providers', 'with', 'clarity', 'on', 'wage', 'cost', 'increases', 'so', 'that', 'they', 'can', 'plan', 'for', 'the', 'long', 'term', 'and', 'cleaning', 'firms', 'are', 'also', 'able', 'to', 'now', 'price', 'in', 'wage', 'increases', 'in', 'the', 'next', 'multi', 'year', 'contracts', 'that', 'they', 'have', 'with', 'the', 'service', 'buyers', 'he', 'added', 'he', 'gave', 'assurance', 'that', 'cleaners', 'wages', 'will', 'continue', 'to', 'grow', 'from', 'now', 'to', '2023', 'under', 'an', 'existing', 'agreement', 'that', 'stipulates', 'annual', 'increments', 'of', '3', 'per', 'cent', 'each', 'year', 'during', 'the', 'briefing', 'national', 'trades', 'union', 'congress', 'ntuc', 'secretary', 'general', 'ng', 'chee', 'meng', 'explained', 'the', 'challenges', 'behind', 'implementing', 'the', 'progressive', 'wage', 'model', 'for', 'various', 'sectors', 'this', 'is', 'a', 'very', 'difficult', 'journey', 'it', 's', 'not', 'so', 'easy', 'as', 'a', 'blanket', 'policy', 'dictating', 'that', 'these', 'are', 'the', 'wages', 'but', 'it', 'gives', 'the', 'ecosystem', 'a', 'runway', 'that', 'is', 'sustainable', 'that', 'would', 'benefit', 'and', 'create', 'a', 'win', 'win', 'situation', 'for', 'both', 'workers', 'and', 'employers', 'he', 'said', 'when', 'asked', 'why', 'it', 'takes', 'a', 'long', 'time', 'for', 'the', 'model', 'to', 'be', 'implemented', 'mr', 'ng', 'said', 'the', 'model', 'is', 'a', 'more', 'involved', 'process', 'that', 'may', 'take', 'a', 'bit', 'more', 'time', 'if', 'you', 'set', 'wages', 'too', 'high', 'workers', 'may', 'well', 'be', 'made', 'redundant', 'loss', 'of', 'jobs', 'because', 'businesses', 'can', 'not', 'carry', 'that', 'cost', 'they', 'will', 'exit', 'or', 'even', 'if', 'they', 'don', 't', 'exit', 'workers', 'may', 'lose', 'their', 'jobs', 'he', 'added', 'if', 'you', 'set', 'it', 'too', 'low', 'then', 'it', 'becomes', 'actually', 'a', 'wage', 'ceiling', 'for', 'workers', 'if', 'my', 'real', 'productivity', 'deserves', 's', '20', 's', '25', 'an', 'hour', 'and', 'we', 'got', 'it', 'quite', 'wrong', 'as', 'in', 'many', 'other', 'practices', 'of', 'minimum', 'wage', 'when', 'it', 's', 'set', 'too', 'low', 'then', 'actually', 'it', 'becomes', 'a', 'wage', 'ceiling', 'this', 'is', 'what', 'i', 'mentioned', 'as', 'potential', 'downsides', 'of', 'a', 'minimum', 'wage', 'responding', 'to', 'a', 'question', 'about', 'how', 'the', 'wage', 'increases', 'which', 'only', 'apply', 'to', 'singaporeans', 'and', 'permanent', 'residents', 'might', 'push', 'more', 'employers', 'to', 'hire', 'foreigners', 'to', 'lower', 'manpower', 'costs', 'mr', 'tan', 'said', 'existing', 'measures', 'such', 'as', 'employment', 'quota', 'and', 'qualifying', 'salary', 'requirements', 'are', 'in', 'place', 'so', 'there', 'will', 'be', 'more', 'initiatives', 'that', 'you', 'can', 'see', 'that', 'would', 'look', 'very', 'comprehensively', 'at', 'this', 'foreign', 'versus', 'local', 'talent', 'and', 'workforce', 'complementarity', 'added', 'the', 'manpower', 'minister', 'pwm', 'vs', 'minimum', 'wagecurrently', 'the', 'progressive', 'wage', 'model', 'is', 'mandatory', 'for', 'the', 'cleaning', 'security', 'and', 'landscape', 'industries', 'it', 'was', 'designed', 'to', 'raise', 'the', 'salaries', 'of', 'lower', 'wage', 'workers', 'by', 'upgrading', 'their', 'skills', 'and', 'increasing', 'their', 'productivity', 'there', 'have', 'been', 'numerous', 'debates', 'on', 'the', 'merits', 'and', 'effectiveness', 'of', 'the', 'progressive', 'wage', 'model', 'compared', 'with', 'a', 'minimum', 'wage', 'system', 'during', 'the', 'briefing', 'mr', 'zaqy', 'compared', 'singapore', 's', 'progressive', 'wage', 'model', 'to', 'the', 'minimum', 'wage', 'system', 'implemented', 'in', 'other', 'countries', 'such', 'as', 'the', 'us', 'and', 'uk', 'he', 'said', 'the', 'progressive', 'wage', 'model', 'has', 'brought', 'about', 'sustained', 'wage', 'increases', 'in', 'singapore', 'over', 'almost', 'a', 'decade', 'in', 'contrast', 'the', 'federal', 'minimum', 'wage', 'system', 'implemented', 'in', 'the', 'us', 'has', 'been', 'stuck', 'at', 'us', '7', '25', 'per', 'hour', 'since', '2009', 'due', 'to', 'political', 'wrangling', 'he', 'said', 'he', 'added', 'that', 'while', 'the', 'uk', 'has', 'increased', 'its', 'minimum', 'wage', 'the', 'country', 'has', 'also', 'seen', 'a', 'significant', 'increase', 'in', 'zero', 'hour', 'contracts', 'where', 'employers', 'are', 'not', 'obliged', 'to', 'provide', 'any', 'minimum', 'working', 'hours', 'and', 'workers', 'do', 'not', 'have', 'to', 'accept', 'any', 'work', 'offered', 'the', 'government', 'is', 'not', 'against', 'minimum', 'wage', 'in', 'fact', 'we', 'have', 'taken', 'some', 'parts', 'of', 'this', 'in', 'our', 'social', 'innovation', 'because', 'we', 'take', 'the', 'best', 'of', 'breed', 'from', 'what', 'we', 'see', 'out', 'there', 'he', 'said', 'so', 'you', 'see', 'that', 'the', 'bottom', 'rungs', 'of', 'our', 'progressive', 'wage', 'model', 'have', 'some', 'elements', 'of', 'minimum', 'wage', 'but', 'we', 'didn', 't', 'stop', 'there', 'we', 'created', 'ladders', 'to', 'create', 'career', 'progression', 'businesses', 'consumers', 'must', 'do', 'their', 'partas', 'the', 'progressive', 'wage', 'model', 'expands', 'to', 'cover', 'more', 'sectors', 'businesses', 'must', 'continue', 'to', 'transform', 'through', 'automation', 'and', 'job', 'redesign', 'to', 'help', 'uplift', 'the', 'wages', 'of', 'their', 'workers', 'said', 'dr', 'robert', 'yap', 'president', 'of', 'the', 'singapore', 'national', 'employers', 'federation', 'snef', 'he', 'added', 'that', 'workers', 'will', 'also', 'have', 'to', 'upskill', 'to', 'stay', 'relevant', 'and', 'ensure', 'career', 'progression', 'mr', 'zaqy', 'added', 'that', 'the', 'government', 'will', 'continue', 'to', 'help', 'bear', 'some', 'of', 'the', 'cost', 'increases', 'through', 'salary', 'top', 'ups', 'such', 'as', 'the', 'workfare', 'income', 'supplement', 'scheme', 'this', 'is', 'to', 'ensure', 'that', 'the', 'impact', 'of', 'the', 'cost', 'increases', 'is', 'not', 'solely', 'borne', 'by', 'businesses', 'or', 'consumers', 'society', 'must', 'be', 'prepared', 'to', 'do', 'its', 'part', 'too', 'he', 'said', 'this', 'is', 'really', 'about', 'addressing', 'social', 'inequality', 'as', 'an', 'advanced', 'country', 'and', 'mature', 'country', 'like', 'singapore', 'this', 'is', 'where', 'we', 'need', 'to', 'take', 'our', 'society', 'forward', 'he', 'said', 'for', 'us', 'to', 'say', 'we', 'want', 'to', 'care', 'for', 'low', 'wage', 'workers', 'but', 'not', 'pay', 'them', 'a', 'decent', 'salary', 'not', 'support', 'them', 'as', 'a', 'society', 'that', 'can', 'not', 'stand', 'for', 'too', 'long', 'he', 'added', 'this', 'is', 'where', 'society', 'needs', 'to', 'extend', 'its', 'support', 'for', 'low', 'wage', 'workers', 'we', 'may', 'have', 'to', 'expect', 'to', 'pay', 'a', 'bit', 'more', 'but', 'i', 'think', 'if', 'we', 'know', 'deep', 'in', 'our', 'heart', 'that', 'it', 'supports', 'encourages', 'and', 'it', 's', 'giving', 'recognition', 'to', 'our', 'low', 'wage', 'workers', 'our', 'essential', 'workers', 'for', 'the', 'work', 'that', 'they', 'do', 'it', 'is', 'something', 'that', 'we', 'must', 'be', 'prepared', 'to', 'support', 'as', 'a', 'society', 'it', 'looks', 'like', 'the', 'email', 'address', 'you', 'entered', 'is', 'not', 'valid']","['singapore: workers in the security, landscape, and lift and escalator sectors may soon see their salaries increase further under the progressive wage model, with tripartite partners ""confident"" they can conclude negotiations in the next few months, said manpower minister tan see leng.', 'at a media briefing about the progressive wage model on thursday (jun 10), mr tan said recommendations for the three sectors were currently in the pipeline and that newly-formedtripartite clusters for food services, retail, andwaste managementwere also making headway.', '""the (tripartite workgroup on lower-wage workers) is looking at ways to cover the various occupational groups under progressive wages, and this will benefit low wage workers employed in similar occupations but distributed across the various sectors,"" he said, adding that the workgroup will share more on the plans soon.', 'the update comes a day after the government accepted proposals by the tripartite cluster for cleaners (tcc)to increase the wages of cleanerseach year over six years from 2023, under the progressive wage model.', 'it was the first wage review since the workgroup was launched in october last year to look into the salaries of low-wage workers and to improve their well-being.', 'senior minister of state for manpower zaqy mohamad, who chairs the workgroup, said the timeline for the roll-out of the wage increases will give employers time to adapt.', '""they have many contract obligations that typically run two to three years, so you must also be fair with the industry to adapt because they have committed salaries for existing contracts,"" he said.', '""the six-year schedule also provides service buyers and providers with clarity on wage cost increases so that they can plan for the long term, and cleaning firms are also able to now price in wage increases in the next multi-year contracts that they have with the service buyers,"" he added.', ""he gave assurance that cleaners' wages will continue to grow from now to 2023, under an existing agreement that stipulates annual increments of 3 per cent each year."", 'during the briefing, national trades union congress (ntuc) secretary-general ng chee meng explained the challenges behind implementing the progressive wage model for various sectors.', '""this is a very difficult journey .', '.', '.', 'it\'s not so easy as a blanket policy (dictating) that these are the wages, but it gives the ecosystem a runway that is sustainable that would benefit and create a win-win (situation) for both workers and employers,"" he said.', 'when asked why it takes a long time for the model to be implemented, mr ng said the model is a more ""involved"" process that may take a bit more time.', '""if you set (wages) too high .', '.', '.', 'workers may well be made redundant, loss of jobs, because businesses cannot carry that cost, they will exit, or even if they don\'t exit, workers may lose their jobs,"" he added.', '""if you set it too low, then it becomes actually a wage ceiling for workers.', ""if my real productivity deserves s$20, s$25 an hour and we got it quite wrong, as in many other practices of minimum wage when it's set too low, then actually, it becomes a wage ceiling."", 'this (is) what i mentioned .', '.', '.', 'as potential downsides of (a) minimum wage.', '""responding to a question about how the wage increases which only apply to singaporeans and permanent residents might push more employers to hire foreigners to lower manpower costs, mr tan said existing measures such as employment quota and qualifying salary requirements are in place.', '""so, there will be more initiatives that you can see that would look very .', '.', '.', 'comprehensively at this foreign versus local talent and workforce complementarity,"" added the manpower minister.', 'pwm vs minimum wagecurrently, the progressive wage model is mandatory for the cleaning, security and landscape industries.', 'it was designed to raise the salaries of lower-wage workers by upgrading their skills and increasing their productivity.', 'there have been numerous debates on the merits and effectiveness of the progressive wage model compared with a minimum wage system.', ""during the briefing, mr zaqy compared singapore's progressive wage model to the minimum wage system implemented in other countries, such as the us and uk."", 'he said the progressive wage model has brought about sustained wage increases in singapore over almost a decade.', 'in contrast, the federal minimum wage system implemented in the us has been stuck at us$7.', '25 per hour since 2009 due to ""political wrangling"", he said.', 'he added that while the uk has increased its minimum wage, the country has also seen a significant increase in zero-hour contracts, where employers are not obliged to provide any minimum working hours and workers do not have to accept any work offered.', '""the government is not against minimum wage.', 'in fact, we have taken some parts of this in our social innovation because we take the best of breed from what we see out there,"" he said.', '""so you see that the bottom rungs of our (progressive wage model) have some elements of minimum wage but we didn\'t stop there, we created ladders to create career progression.', '""businesses, consumers must do their partas the progressive wage model expands to cover more sectors, businesses must continue to transform through automation and job redesign to help uplift the wages of their workers, said dr robert yap, president of the singapore national employers federation (snef).', 'he added that workers will also have to upskill to stay relevant and ensure career progression.', 'mr zaqy added that the government will continue to help bear some of the cost increases through salary top-ups such as the workfare income supplement scheme.', 'this is to ensure that the impact of the cost increases is not solely borne by businesses or consumers.', 'society must be prepared to do its part too, he said.', '""this is really about addressing social inequality .', '.', '.', 'as an advanced country and mature country like singapore, this is where we need to take our society forward,"" he said.', '""for us to say .', '.', '.', 'we want to care for low-wage workers but not pay them a decent salary, not support them as a society, that cannot stand for too long,"" he added.', '""this is where society needs to extend its support for low wage workers.', ""we may have to expect to pay a bit more, but i think if we know, deep in our heart that it supports, encourages and it's giving recognition to our low wage workers, our essential workers, for the work that they do."", 'it is something that we must be prepared to support as a society.', '""it looks like the email address you entered is not valid.']",./data/hotspot/daily/2021-06-12.csv,"Ion Orchard to close for 4 days from June 12 due to Covid-19 cases; visitors to mall to get free swab tests, Singapore News & Top Stories."
